order_id,order_date,order_year,order_month,customer_id,customer_name,segment,product_id,product_name,category_name,sub_category_name,country,state,city,region_name,sales
CA-2018-107874,2018-11-21,2018,11,SW-20275,Scott Williamson,Consumer,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,United States,New York,New York City,East,27.42
CA-2018-129378,2018-10-01,2018,10,NS-18505,Neola Schneider,Consumer,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,United States,California,San Jose,West,1.44
CA-2018-129378,2018-10-01,2018,10,NS-18505,Neola Schneider,Consumer,OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,United States,California,San Jose,West,61.776
CA-2018-129378,2018-10-01,2018,10,NS-18505,Neola Schneider,Consumer,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,United States,California,San Jose,West,241.96
CA-2018-129378,2018-10-01,2018,10,NS-18505,Neola Schneider,Consumer,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,United States,California,San Jose,West,108.608
CA-2015-151953,2015-09-20,2015,9,DB-13555,Dorothy Badders,Corporate,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,United States,Florida,Jacksonville,South,2.816
CA-2018-130841,2018-07-28,2018,7,MH-17620,Matt Hagelstein,Corporate,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,United States,California,San Francisco,West,9.984
CA-2018-130841,2018-07-28,2018,7,MH-17620,Matt Hagelstein,Corporate,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,United States,California,San Francisco,West,14.98
CA-2018-130841,2018-07-28,2018,7,MH-17620,Matt Hagelstein,Corporate,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,United States,California,San Francisco,West,1145.6
CA-2016-131884,2016-12-06,2016,12,DK-13375,Dennis Kane,Consumer,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,United States,Ohio,Marion,East,485.94
CA-2016-131884,2016-12-06,2016,12,DK-13375,Dennis Kane,Consumer,OFF-AR-10004078,Newell 312,Office Supplies,Art,United States,Ohio,Marion,East,37.376
CA-2016-131884,2016-12-06,2016,12,DK-13375,Dennis Kane,Consumer,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,United States,Ohio,Marion,East,70.686
CA-2018-121909,2018-07-31,2018,7,EA-14035,Erin Ashbrook,Corporate,OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,United States,Pennsylvania,Philadelphia,East,54.816
CA-2017-106383,2017-03-19,2017,3,BT-11440,Bobby Trafton,Consumer,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,United States,Colorado,Littleton,West,72.294
CA-2018-130771,2018-07-29,2018,7,LA-16780,Laura Armstrong,Corporate,OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,United States,Texas,Austin,Central,2.896
CA-2018-130771,2018-07-29,2018,7,LA-16780,Laura Armstrong,Corporate,TEC-PH-10002496,Cisco SPA301,Technology,Phones,United States,Texas,Austin,Central,124.792
CA-2017-139157,2017-10-01,2017,10,GM-14680,Greg Matthias,Consumer,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,United States,New York,New York City,East,330.588
CA-2015-128055,2015-03-31,2015,3,AA-10315,Alex Avila,Consumer,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,United States,California,San Francisco,West,673.568
CA-2015-128055,2015-03-31,2015,3,AA-10315,Alex Avila,Consumer,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,United States,California,San Francisco,West,52.98
CA-2018-157091,2018-06-26,2018,6,DB-13405,Denny Blanton,Consumer,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,United States,Indiana,La Porte,Central,526.45
CA-2018-132122,2018-07-09,2018,7,JH-15820,John Huston,Consumer,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,United States,Illinois,Chicago,Central,228.92
CA-2016-123232,2016-12-14,2016,12,DJ-13630,Doug Jacobs,Consumer,TEC-PH-10001051,HTC One,Technology,Phones,United States,Oregon,Portland,West,319.968
CA-2018-104066,2018-12-05,2018,12,QJ-19255,Quincy Jones,Corporate,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,United States,Vermont,Burlington,East,205.03
CA-2016-145849,2016-09-15,2016,9,CT-11995,Carol Triggs,Consumer,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,United States,Indiana,Indianapolis,Central,190.86
CA-2016-145849,2016-09-15,2016,9,CT-11995,Carol Triggs,Consumer,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,United States,Indiana,Indianapolis,Central,24.32
CA-2017-122322,2017-07-15,2017,7,RH-19510,Rick Huthwaite,Home Office,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,United States,Utah,Provo,West,44.4
CA-2018-166849,2018-04-20,2018,4,SJ-20125,Sanjit Jacobs,Home Office,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,United States,Illinois,Chicago,Central,44.4
CA-2017-146633,2017-11-15,2017,11,TG-21310,Toby Gnade,Consumer,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,United States,California,Los Angeles,West,1016.792
CA-2017-146633,2017-11-15,2017,11,TG-21310,Toby Gnade,Consumer,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,United States,California,Los Angeles,West,38.136
US-2017-126893,2017-11-26,2017,11,CT-11995,Carol Triggs,Consumer,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,United States,Pennsylvania,Philadelphia,East,494.982
CA-2018-103380,2018-11-21,2018,11,BF-11005,Barry Franz,Home Office,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,United States,California,Pasadena,West,56.56
CA-2018-103380,2018-11-21,2018,11,BF-11005,Barry Franz,Home Office,OFF-AR-10003856,Newell 344,Office Supplies,Art,United States,California,Pasadena,West,5.56
CA-2018-103380,2018-11-21,2018,11,BF-11005,Barry Franz,Home Office,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,United States,California,Pasadena,West,9.02
CA-2018-103380,2018-11-21,2018,11,BF-11005,Barry Franz,Home Office,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,United States,California,Pasadena,West,8.62
CA-2018-103380,2018-11-21,2018,11,BF-11005,Barry Franz,Home Office,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,United States,California,Pasadena,West,659.976
CA-2016-116092,2016-02-15,2016,2,JM-16195,Justin MacKendrick,Consumer,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,United States,California,Los Angeles,West,13.36
CA-2016-116092,2016-02-15,2016,2,JM-16195,Justin MacKendrick,Consumer,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,United States,California,Los Angeles,West,41.72
CA-2016-116092,2016-02-15,2016,2,JM-16195,Justin MacKendrick,Consumer,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,United States,California,Los Angeles,West,11.52
CA-2016-116092,2016-02-15,2016,2,JM-16195,Justin MacKendrick,Consumer,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,United States,California,Los Angeles,West,541.44
CA-2016-116092,2016-02-15,2016,2,JM-16195,Justin MacKendrick,Consumer,OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,United States,California,Los Angeles,West,19.44
CA-2017-117849,2017-04-15,2017,4,JK-16120,Julie Kriz,Home Office,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,United States,California,San Diego,West,143.7
CA-2016-169201,2016-09-28,2016,9,HG-14965,Henry Goldwyn,Corporate,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,United States,California,San Francisco,West,43.26
CA-2016-169201,2016-09-28,2016,9,HG-14965,Henry Goldwyn,Corporate,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,United States,California,San Francisco,West,43.56
CA-2017-164091,2017-09-17,2017,9,LA-16780,Laura Armstrong,Corporate,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,United States,Maine,Bangor,East,437.85
CA-2017-164091,2017-09-17,2017,9,LA-16780,Laura Armstrong,Corporate,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,United States,Maine,Bangor,East,109.48
CA-2018-105214,2018-06-16,2018,6,TS-21610,Troy Staebel,Consumer,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,United States,California,San Francisco,West,1212.96
CA-2018-105214,2018-06-16,2018,6,TS-21610,Troy Staebel,Consumer,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,United States,California,San Francisco,West,18.54
CA-2016-117611,2016-11-08,2016,11,MZ-17335,Maria Zettner,Home Office,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,United States,California,San Diego,West,5.0
CA-2016-117611,2016-11-08,2016,11,MZ-17335,Maria Zettner,Home Office,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,United States,California,San Diego,West,371.97
US-2016-137960,2016-12-18,2016,12,MW-18220,Mitch Webber,Consumer,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,United States,New York,New York City,East,166.24
CA-2018-122994,2018-02-06,2018,2,MV-17485,Mark Van Huff,Consumer,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,United States,Virginia,Arlington,South,359.97
CA-2017-131065,2017-11-14,2017,11,AA-10375,Allen Armold,Consumer,TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,United States,Georgia,Atlanta,South,499.98
CA-2017-131065,2017-11-14,2017,11,AA-10375,Allen Armold,Consumer,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,United States,Georgia,Atlanta,South,5.28
CA-2017-131065,2017-11-14,2017,11,AA-10375,Allen Armold,Consumer,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,United States,Georgia,Atlanta,South,8.26
CA-2018-149146,2018-10-12,2018,10,SM-20320,Sean Miller,Home Office,OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,United States,North Carolina,Monroe,South,7.968
CA-2018-137470,2018-09-17,2018,9,TP-21415,Tom Prescott,Consumer,OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,United States,Washington,Seattle,West,12.96
CA-2018-105480,2018-12-20,2018,12,DK-13225,Dean Katz,Corporate,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,United States,New York,Rochester,East,6.48
CA-2018-105480,2018-12-20,2018,12,DK-13225,Dean Katz,Corporate,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,United States,New York,Rochester,East,6.984
CA-2018-164917,2018-12-02,2018,12,MK-17905,Michael Kennedy,Corporate,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,United States,Florida,Miami,South,47.96
CA-2016-102036,2016-09-21,2016,9,CS-12130,Chad Sievert,Consumer,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,United States,Washington,Seattle,West,199.74
CA-2016-142944,2016-03-06,2016,3,JL-15850,John Lucas,Consumer,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,United States,California,San Francisco,West,435.26
CA-2016-142944,2016-03-06,2016,3,JL-15850,John Lucas,Consumer,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,United States,California,San Francisco,West,1119.984
CA-2015-157882,2015-10-03,2015,10,AR-10405,Allen Rosenblatt,Corporate,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,United States,California,Los Angeles,West,143.432
CA-2015-157882,2015-10-03,2015,10,AR-10405,Allen Rosenblatt,Corporate,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,United States,California,Los Angeles,West,122.352
CA-2015-104283,2015-06-27,2015,6,LM-17065,Liz MacKendrick,Consumer,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,United States,Mississippi,Southaven,South,306.2
CA-2015-104283,2015-06-27,2015,6,LM-17065,Liz MacKendrick,Consumer,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,United States,Mississippi,Southaven,South,85.98
CA-2015-104283,2015-06-27,2015,6,LM-17065,Liz MacKendrick,Consumer,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,United States,Mississippi,Southaven,South,223.96
CA-2018-142622,2018-10-30,2018,10,JK-15625,Jim Karlsson,Consumer,FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,United States,Washington,Seattle,West,97.568
CA-2018-142622,2018-10-30,2018,10,JK-15625,Jim Karlsson,Consumer,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,United States,Washington,Seattle,West,614.272
CA-2018-142622,2018-10-30,2018,10,JK-15625,Jim Karlsson,Consumer,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,United States,Washington,Seattle,West,199.98
CA-2017-132143,2017-09-03,2017,9,FM-14215,Filia McAdams,Corporate,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,United States,Connecticut,Middletown,East,48.16
CA-2016-153108,2016-03-05,2016,3,SF-20200,Sarah Foster,Consumer,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,United States,Indiana,New Castle,Central,23.92
CA-2016-153108,2016-03-05,2016,3,SF-20200,Sarah Foster,Consumer,OFF-AP-10002222,Staple holder,Office Supplies,Appliances,United States,Indiana,New Castle,Central,60.69
CA-2017-112676,2017-05-05,2017,5,PJ-18835,Patrick Jones,Corporate,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,United States,Tennessee,Murfreesboro,South,14.352
CA-2018-165687,2018-11-17,2018,11,CS-12355,Christine Sundaresam,Consumer,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,United States,Virginia,Salem,South,35.04
US-2018-112928,2018-06-01,2018,6,BB-10990,Barry Blumstein,Corporate,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,United States,Ohio,Toledo,East,17.48
CA-2018-143343,2018-06-10,2018,6,BW-11200,Ben Wallace,Consumer,OFF-AR-10002375,Newell 351,Office Supplies,Art,United States,California,Los Angeles,West,16.4
CA-2018-115154,2018-01-08,2018,1,RS-19420,Ricardo Sperren,Corporate,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,United States,Washington,Seattle,West,892.98
CA-2016-149342,2016-04-20,2016,4,TS-21160,Theresa Swint,Corporate,TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,United States,Georgia,Columbus,South,287.97
CA-2016-149342,2016-04-20,2016,4,TS-21160,Theresa Swint,Corporate,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,United States,Georgia,Columbus,South,595.38
CA-2016-149342,2016-04-20,2016,4,TS-21160,Theresa Swint,Corporate,OFF-PA-10001166,Xerox 1932,Office Supplies,Paper,United States,Georgia,Columbus,South,12.96
CA-2016-130995,2016-11-01,2016,11,QJ-19255,Quincy Jones,Corporate,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,United States,New York,New York City,East,4.95
CA-2018-127929,2018-12-23,2018,12,FM-14215,Filia McAdams,Corporate,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,United States,Connecticut,Middletown,East,181.95
CA-2016-113145,2016-11-01,2016,11,VD-21670,Valerie Dominguez,Consumer,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,United States,New York,New York City,East,13.52
CA-2016-113145,2016-11-01,2016,11,VD-21670,Valerie Dominguez,Consumer,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,United States,New York,New York City,East,259.7
CA-2016-113145,2016-11-01,2016,11,VD-21670,Valerie Dominguez,Consumer,TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,United States,New York,New York City,East,42.95
CA-2016-113145,2016-11-01,2016,11,VD-21670,Valerie Dominguez,Consumer,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,United States,New York,New York City,East,1399.93
CA-2016-113145,2016-11-01,2016,11,VD-21670,Valerie Dominguez,Consumer,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,United States,New York,New York City,East,503.96
CA-2015-162362,2015-11-14,2015,11,JL-15505,Jeremy Lonsdale,Consumer,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,United States,Michigan,Midland,Central,12.72
CA-2015-162362,2015-11-14,2015,11,JL-15505,Jeremy Lonsdale,Consumer,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,United States,Michigan,Midland,Central,11.52
CA-2017-106558,2017-01-17,2017,1,DL-13495,Dionis Lloyd,Corporate,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,United States,Georgia,Columbus,South,316.0
CA-2018-157931,2018-09-17,2018,9,MO-17800,Meg O'Connel,Home Office,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,United States,Georgia,Roswell,South,723.92
CA-2018-157931,2018-09-17,2018,9,MO-17800,Meg O'Connel,Home Office,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,United States,Georgia,Roswell,South,106.32
CA-2017-115574,2017-12-23,2017,12,BP-11185,Ben Peterman,Corporate,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,United States,Illinois,Chicago,Central,141.372
CA-2016-160794,2016-08-06,2016,8,MS-17980,Michael Stewart,Corporate,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,United States,Texas,Houston,Central,27.216
CA-2018-116225,2018-11-05,2018,11,SV-20935,Susan Vittorini,Consumer,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,United States,New York,New York City,East,390.75
US-2018-120418,2018-06-11,2018,6,BC-11125,Becky Castell,Home Office,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,United States,Arizona,Peoria,West,280.792
US-2018-120418,2018-06-11,2018,6,BC-11125,Becky Castell,Home Office,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,United States,Arizona,Peoria,West,68.448
US-2018-120418,2018-06-11,2018,6,BC-11125,Becky Castell,Home Office,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,United States,Arizona,Peoria,West,88.04
US-2018-120418,2018-06-11,2018,6,BC-11125,Becky Castell,Home Office,OFF-AR-10001955,Newell 319,Office Supplies,Art,United States,Arizona,Peoria,West,15.872
US-2018-120418,2018-06-11,2018,6,BC-11125,Becky Castell,Home Office,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,United States,Arizona,Peoria,West,215.592
